custom_id,error,model,Q1,Q2,Q2a,Q3,Q4,Q5,Q6,in_actual
PXD014352,,gpt-4.1-mini-2025-04-14,Yes | justification: The dataset title and description clearly indicate it is focused on ovarian cancer proteome profiling and biomarker discovery.,"Yes | evidence: Description states the aim is to find biomarkers for diagnosis and prognosis assessed via plasma/serum screening which implies biomarker discovery; non-malignant tissue samples are included, likely serving as controls. | justification: The project involves diagnostic biomarker discovery and includes non-malignant tissue samples, which likely serve as controls for comparison.","Unclear | evidence: Sample composition details (percent of healthy controls vs. malignant) are not explicitly provided in the description. | justification: Explicit percentages or numbers of healthy controls are not stated, so cannot confirm if healthy controls make up at least 20%.","Yes | justification: The dataset employs 2-dimensional gel electrophoresis and MALDI-TOF MS, which are proteomic methods.","No | evidence: Described samples are malignant and non-malignant tissue samples from human patients; there is no mention of cell lines, animal models, or ex vivo studies. | justification: The dataset is based on clinical tissue samples, not non-clinical or experimental models.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: Dataset focuses on ovarian cancer tissue proteomics, includes non-malignant tissue samples likely serving as healthy controls or for biomarker discovery, and applies proteomics techniques. Explicit healthy control percentage unknown, but presence of controls and biomarker discovery meets criteria.",Yes,True
PXD029428,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset focuses on ovarian carcinoma (OC), specifically BRCA1/2-deficient ovarian carcinoma, which is a form of ovarian cancer.",Yes | evidence: The study aims to develop additional mechanism-based biomarker candidates for PARPi therapy in ovarian carcinoma. | justification: The dataset involves diagnostic biomarker discovery for ovarian cancer by investigating PARP inhibitor therapy biomarkers.,"Not applicable | evidence: The provided description does not mention explicit sample composition including healthy controls. | justification: No explicit sample composition details are given, so percentage of healthy controls cannot be determined.","Yes | justification: The dataset uses an integrated chemical, phosphoproteomics, and ADP-ribosylation proteomics approach to study ovarian carcinoma.","Yes | evidence: The dataset involves a BRCA1-isogenic ovarian cancer cell line pair and patient-derived tumor samples. | justification: Includes non-clinical samples such as cultured cell lines (UWB and UWB+B), which are exclusion criteria despite inclusion of patient-derived tumors.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset is about ovarian cancer, involves biomarker discovery, and uses proteomics. However, it includes cell lines, making it partially non-clinical.",No,False
PXD026929,,gpt-4.1-mini-2025-04-14,Yes | justification: The title and description explicitly mention 'ovarian cancer' and the study focuses on miR-141 in ovarian cancer cells.,No | evidence: The description only mentions overexpression in WPMY-1 (a stromal fibroblast cell line) and comparison to scrambled control; no mention of healthy patient controls or diagnostic biomarker discovery in clinical samples. | justification: The dataset involves cell line experiments rather than clinical healthy controls or biomarker discovery in patient samples.,"Not applicable | evidence: No explicit sample composition of healthy patients is provided. | justification: Since no healthy controls are mentioned, this question is not applicable.","Yes | justification: The description states the samples were sent for proteomic analysis, indicating proteomics data is included.","Yes | evidence: The study involves overexpression of miR-141 in WPMY-1 cells, which are stromal fibroblast cell lines, thus non-clinical sample. | justification: Using cell lines makes the dataset non-clinical, meeting the exclusion criterion.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Though it studies ovarian cancer and includes proteomic data, it uses non-clinical cell line samples and does not have healthy patient controls or biomarker discovery in clinical samples. Therefore, it fails inclusion criteria regarding healthy controls and non-clinical exclusion.",No,False
PXD056996,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset specifically studies high-grade serous ovarian carcinoma (HGSOC), a subtype of ovarian cancer, and references diagnostic and prognostic markers associated with ovarian cancer.","Yes | evidence: The study compares extracellular vesicles and glycoproteomics from HGSOC cell lines and patient sera and ascites to those from matching controls, which implies healthy or non-cancer controls are included. | justification: The dataset involves biomarker discovery for HGSOC and uses controls for comparison, supporting this criterion.",Unclear | evidence: The description mentions ‘matching controls’ but does not provide explicit details or proportions regarding the composition of healthy patient controls. | justification: Explicit sample composition percentages are not provided to confirm the 20% healthy controls threshold.,"Yes | justification: The study involves comparative glycoproteomics analysis of extracellular vesicles and tissues, indicating proteomic data acquisition and analysis.","Yes | evidence: The study includes data derived from HGSOC cell lines and non-cancerous cell lines, which are non-clinical samples. | justification: Use of cell lines (in vitro models) classifies part of the dataset as non-clinical, which is exclusionary.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Unclear | meets proteomics criterion: Yes | justification: The dataset is about ovarian cancer and involves proteomics. It involves biomarker discovery and includes controls, but explicit sample composition is unclear. However, part of the data is from cell lines, which are non-clinical and excluded. The presence of clinical patient sera and ascites is implied but not clearly separated in detail.",No,True
PXD055521,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset focuses on L1CAM-related signaling pathways and radioimmunotherapy in human ovarian cancer cells, specifically high-grade serous ovarian carcinoma (HGSOC).",No | evidence: The dataset uses human ovarian cancer cell lines (OVCAR8) with genetic modifications and does not involve healthy patient controls or biomarker discovery in patient samples. | justification: No mention of healthy controls or clinical biomarker discovery; only cell line experimental models are used.,Not applicable | evidence: No explicit sample composition for healthy controls is provided or relevant. | justification: No healthy patient controls present in dataset.,Yes | justification: The study uses quantitative phosphoproteomics coupled with matching proteomics to analyze L1CAM signaling and responses to radioimmunotherapy.,Yes | evidence: The study is performed on human ovarian cancer cell lines (OVCAR8) with CRISPR-Cas9 modifications and in vitro experiments. | justification: Cell line experiments make this a non-clinical dataset.,"meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset is about ovarian cancer and uses proteomics, it lacks healthy patient controls or biomarker discovery involving clinical samples and is based on non-clinical cell line models, which excludes it from consideration.",No,False
PXD023272,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset focuses on a woman with high grade serous ovarian cancer, indicating it is about ovarian cancer.","Yes | evidence: The study aims to detect ovarian cancer biomarkers using samples (Pap test and cervical swab). | justification: The objective is diagnostic biomarker discovery for ovarian cancer, meeting the criterion.",Unclear | evidence: No explicit sample composition regarding healthy patient controls is provided. | justification: The description does not specify if healthy controls are included or their proportion.,"Yes | justification: Proteomics analysis via LC-MS/MS identified 4,934 proteins from samples including tumor tissue and cervical swabs.","No | evidence: Samples include Pap test, cervical swab, and tumor tissue from a patient, all clinical samples. | justification: No mention of xenografts, cell lines, animal models, or ex vivo studies.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset is about ovarian cancer, involves diagnostic biomarker discovery, and uses proteomics. Although the presence/proportion of healthy controls is unclear, biomarker discovery suffices for inclusion.",Yes,False
PXD042317,,gpt-4.1-mini-2025-04-14,"Yes | justification: The title and description clearly indicate the dataset is about ovarian cancer, focusing on high-grade serous (HGS) ovarian cancer, which is the most common and aggressive subtype.",No | evidence: The description focuses on the study of metastatic ovarian cancer and stromal cell functions in an in vitro model and does not mention healthy patient controls or diagnostic biomarker discovery. | justification: No information about healthy controls or biomarker discovery is provided.,"Not applicable | evidence: There is no mention of explicit sample compositions or healthy patient controls in the dataset description. | justification: Since there are no healthy controls or sample composition data provided, this criterion is not applicable.",No | justification: The description discusses in vitro models and cellular environment studies but does not mention proteomic analyses or proteomics data.,"Yes | evidence: The dataset uses in vitro models to study metastatic ovarian cancer, specifically the omentum gel system, which is non-clinical experimental model. | justification: In vitro models and studies of stromal cell functions outside clinical samples indicate a non-clinical dataset.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: No | justification: Although the dataset is about ovarian cancer, it lacks healthy patient controls or biomarker discovery and includes no proteomics data. Moreover, it relies on non-clinical in vitro models, which excludes it from the criteria.",No,False
PXD000695,,gpt-4.1-mini-2025-04-14,"No | justification: The dataset involves ovarian cancer cell lines, not patient samples; it focuses on exosomes from ovarian cancer cell lines rather than ovarian cancer clinical cases.",No | evidence: The dataset compares exosomes from ovarian cancer cell lines to public data but does not include healthy patient controls or diagnostic biomarker discovery involving patient samples. | justification: No mention of healthy patient controls or biomarker discovery in clinical samples; only cell line exosomes analyzed.,"Not applicable | evidence: No explicit sample composition provided for clinical samples; only cell lines used. | justification: Since there are no healthy patient controls, this criterion does not apply.",Yes | justification: The dataset uses mass spectrometry-based proteomics to analyze exosomes from ovarian cancer cell lines.,"Yes | evidence: The study uses ovarian cancer cell lines (OVCAR3, OVCAR433, OVCAR5, SKOV3) which are non-clinical samples. | justification: Cell line samples are considered non-clinical, thus excluded by exclusion criteria.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset involves ovarian cancer proteomics, it is based on cell lines and does not involve clinical samples or healthy controls; therefore, it does not meet the cancer and control inclusion criteria and is excluded due to non-clinical sample type.",No,False
PXD022436,,gpt-4.1-mini-2025-04-14,"Yes | justification: The title and description indicate the dataset is about ovarian cancer, focusing on early ovarian cancer prognostic markers.","Yes | evidence: Title and description mention identification of potential prognostic markers, which involves biomarker discovery for ovarian cancer. | justification: Since the dataset involves biomarker discovery related to ovarian cancer, it meets the criterion of biomarker discovery.","Not applicable | evidence: No explicit sample composition details about healthy controls are provided. | justification: Due to lack of explicit sample composition, this criterion does not apply as biomarker discovery criterion is met.",Yes | justification: The dataset title and description both state it is a proteomics dataset.,"No | evidence: No mention of non-clinical samples such as xenografts, cell lines, animal models, or ex vivo studies in the title or description. | justification: Thus, it appears to be clinical patient data.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: The dataset is about ovarian cancer, involves biomarker discovery, and is proteomic in nature; no evidence suggests non-clinical samples. Therefore, it meets all inclusion criteria.",Yes,False
PXD024735,,gpt-4.1-mini-2025-04-14,"No | justification: The dataset focuses on polycystic ovary syndrome (PCOS) and endometrial tissue, not ovarian cancer.",No | evidence: The dataset description does not mention healthy controls or diagnostic biomarker discovery for ovarian cancer; it pertains to PCOS and endometrial receptivity. | justification: No indication of healthy controls for ovarian cancer or biomarker discovery in ovarian cancer is provided.,"Not applicable | justification: Since there are no healthy controls or focus on ovarian cancer, this criterion does not apply.","Yes | justification: The study explores the secretory endometrial proteome in PCOS patients, indicating proteomics data.","No | evidence: The dataset involves human endometrial tissue samples from PCOS patients. | justification: Samples are clinical human tissues, not xenografts, cell lines, or animal models.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset does not meet the ovarian cancer or healthy control criteria, although it is proteomics-based and clinical.",No,False
PXD025239,,gpt-4.1-mini-2025-04-14,Yes | justification: The dataset investigates ovarian cancer cell line HEYA8 and functions of ECM1 subtypes relevant to ovarian cancer.,No | evidence: The study focuses on ovarian cancer cell line protein interactions; no mention of healthy patient controls or biomarker discovery involving clinical samples. | justification: No indication of healthy controls or diagnostic biomarker discovery in clinical patients.,"Not applicable | evidence: No explicit sample composition data on healthy patients; study involves only cell lines. | justification: No healthy controls included, thus this criterion is not applicable.",Yes | justification: The dataset involves LC-MSMS proteomic analysis and co-immunoprecipitation of proteins binding ECM1 subtypes in ovarian cancer cell lines.,"Yes | evidence: Dataset is from ovarian cancer cell line HEYA8, which is a non-clinical in vitro model. | justification: The dataset contains only cell line samples, classified as non-clinical.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset studies ovarian cancer and applies proteomics, it lacks healthy patient controls and includes only cell line samples, which are non-clinical and excluded.",No,False
PXD056566,,gpt-4.1-mini-2025-04-14,No | justification: The dataset focuses on the Progesterone Receptor interactome in the KGN human granulosa cell line and other female reproductive cells; it does not study ovarian cancer but rather normal ovarian granulosa cells.,No | evidence: The dataset involves cell lines (KGN) and comparative analysis but does not mention healthy patient controls or diagnostic biomarker discovery for ovarian cancer. | justification: The dataset uses human ovarian granulosa cell lines and other reproductive cells rather than clinical samples from healthy patients or ovarian cancer biomarker studies.,"Not applicable | evidence: No patient sample composition provided; study is based on cell lines. | justification: Since there are no clinical samples explicitly described, this criterion does not apply.",Yes | justification: The dataset is based on immunoprecipitation-mass spectrometry proteomic analysis to identify protein interactions with PGR isoforms.,"Yes | evidence: The study uses the KGN human ovarian granulosa cell line and other female reproductive cell lines, not clinical patient samples. | justification: Cell lines are considered non-clinical samples, thus excluded.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is proteomics-based but does not concern ovarian cancer patients or biomarker discovery and uses non-clinical cell line samples, thus failing key inclusion criteria.",No,False
PXD001403,,gpt-4.1-mini-2025-04-14,Yes | justification: The title and description explicitly mention ovarian cancer and proteome profiling related to ovarian cancer ascites.,Unclear | evidence: The description does not specify inclusion of healthy patient controls or explicit biomarker discovery focus. | justification: No mention of healthy controls or biomarker discovery in the description or title.,"Not applicable | justification: Since presence of healthy controls is unclear, sample composition analysis is not applicable.","Yes | justification: Dataset involves proteome profiling, indicating proteomics data.","No | evidence: The dataset involves ascites fluid from ovarian cancer patients, a clinical sample type. | justification: No indication of xenografts, cell lines, animal models, or ex vivo studies.",meets ovarian cancer criterion: Yes | meets healthy controls criterion: Unclear | meets proteomics criterion: Yes | justification: Dataset clearly involves ovarian cancer and proteomics but lacks explicit info about healthy controls or biomarker discovery; requires further review to confirm criterion 2.,No,False
PXD026309,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset is specifically about ovarian cancer cells treated with cisplatin, as stated in the title and description.","No | evidence: The description only discusses cancer cell lines and their response to treatment; no mention of healthy patient controls or biomarker discovery is present. | justification: Dataset focuses on cancer cell lines, with no indication of healthy patient controls or biomarker discovery efforts.","Not applicable | evidence: No explicit sample compositions including healthy controls provided. | justification: Since no healthy controls are included, this criterion is not applicable.","Unclear | justification: The description mentions the 'interactome' of HMGB1, implying protein interactions, but does not explicitly confirm proteomics methods were used.","Yes | evidence: The description states this study is on prostate and ovarian cancer cells (cell lines) treated with cisplatin. | justification: Dataset is non-clinical as it involves in vitro studies on cancer cell lines, not patient samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Unclear | justification: While the dataset is about ovarian cancer, it involves only cancer cell lines (non-clinical) without healthy controls or biomarker discovery; proteomics status is unclear. Therefore, it does not meet key inclusion criteria.",No,False
PXD012034,,gpt-4.1-mini-2025-04-14,"No | justification: The dataset is about polycystic ovary syndrome (PCOS) in pregnant women, not ovarian cancer.","No | evidence: The dataset involves comparison between pregnant women with PCOS and pregnant control women, not healthy controls for ovarian cancer or biomarker discovery for ovarian cancer. | justification: Controls are pregnant women without PCOS, which is a different condition unrelated to ovarian cancer.","Not applicable | evidence: Sample composition provided but controls are not healthy ovarian cancer controls. | justification: Controls are pregnant women without PCOS, not healthy controls relevant to ovarian cancer.",Yes | justification: Dataset performed label-free quantitative proteomics on plasma samples.,"No | evidence: Samples are plasma from pregnant women, i.e., clinical human samples. | justification: No mention of xenografts, cell lines, animal models, or ex vivo studies.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the dataset involves proteomics, it does not study ovarian cancer nor contain healthy controls or biomarker discovery for ovarian cancer. Hence, it does not meet key criteria for inclusion.",No,False
PXD030450,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset specifically mentions using ovarian cancer tumor tissue as an example for phosphoproteomics analysis and cancer diagnosis, indicating it is about ovarian cancer.","Unclear | evidence: The description focuses on comparing quantification methods on tumor tissue phosphoproteomics, with no mention of healthy patient controls or biomarker discovery. | justification: No explicit mention of healthy controls or biomarker discovery for ovarian cancer in the description.",Not applicable | evidence: No explicit sample composition or healthy control information provided. | justification: Cannot assess presence or proportion of healthy controls as they are not mentioned.,"Yes | justification: The dataset involves quantitative phosphoproteomics analysis of tumor tissues, a subfield of proteomics.","No | evidence: The study uses tumor tissue samples from patients (ovarian cancer tissue), no mention of cell lines, xenografts, or animal models. | justification: The dataset is based on clinical tumor tissue samples, so not non-clinical.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is about ovarian cancer and uses proteomics, it lacks evidence of healthy controls or biomarker discovery and therefore does not meet that inclusion criterion.",No,False
PXD045423,,gpt-4.1-mini-2025-04-14,"No | justification: The dataset focuses on epithelial-mesenchymal transition in MCF10A cells, which are a mammary epithelial cell line, unrelated to ovarian cancer.","No | evidence: The dataset involves in vitro TGF-B induced EMT in cultured cells, not human subjects or diagnostic biomarker discovery. | justification: There are no healthy patient controls or biomarker discovery related to ovarian cancer.","Not applicable | evidence: No human sample composition provided, only cell line data. | justification: No human subjects in the dataset.",Yes | justification: The dataset is a single cell proteomic dataset analyzing protein expression in cells.,"Yes | evidence: Data from MCF10A cell line undergoing EMT in vitro. | justification: Dataset is non-clinical, based on cell lines, excluded by criteria.",meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: The dataset is proteomic but non-clinical and unrelated to ovarian cancer or human controls; hence it fails key criteria.,No,False
PXD003304,,gpt-4.1-mini-2025-04-14,"No | justification: The dataset focuses on post-translational modifications on ERK2 kinase induced by Salmonella effector SrfH, with no mention of ovarian cancer.",No | evidence: The description does not mention healthy patients or biomarker discovery for ovarian cancer. | justification: No indication of healthy controls or biomarker discovery relevant to ovarian cancer in the dataset description.,"Not applicable | evidence: No sample composition information is provided relevant to healthy controls or ovarian cancer. | justification: Since there are no healthy controls or ovarian cancer samples, this criterion does not apply.","Unclear | justification: The project aims to identify post-translational modifications which may be studied with proteomics, but the description does not explicitly confirm proteomics methods are used.","Yes | evidence: The dataset studies host kinase ERK2 modifications induced by bacterial effector SrfH, likely in vitro or ex vivo models rather than clinical samples. | justification: The focus on molecular modification induced by a bacterial effector on a kinase suggests a non-clinical experimental model is used.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: Unclear | justification: The dataset does not relate to ovarian cancer or contain healthy patient controls or biomarker discovery relevant to ovarian cancer. Proteomics status is unclear. Thus, it does not meet core inclusion criteria.",No,False
PXD055609,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset focuses on immunogenic peptides presented in ovarian cancer tumors, specifically metastatic ovarian cancer samples.","No | evidence: The description discusses analysis of ovarian cancer tumors only, with no mention of healthy patient controls or biomarker discovery involving control groups. | justification: No evidence of healthy patient controls or explicit biomarker discovery approach involving controls is provided.","Not applicable | evidence: No healthy control patients are described in the dataset. | justification: Since there are no healthy controls, this criterion does not apply.","Yes | justification: The study used immunopeptidomic analysis, which is a proteomics technique focusing on peptides presented by HLA molecules.","No | evidence: The samples are metastatic ovarian cancer tumors from patients. | justification: The dataset involves clinical tumor samples, not xenografts, cell lines, animal or ex vivo models.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: While the dataset is about ovarian cancer and uses proteomics (immunopeptidomics), it lacks healthy patient controls or biomarker discovery involving controls. Therefore, it does not fully meet the inclusion criteria.",No,False
PXD054649,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset specifically investigates patient-derived xenograft models of ovarian cancer, indicating focus on ovarian cancer.",No | evidence: Description does not mention any healthy patients as controls or diagnostic biomarker discovery involving healthy controls. | justification: Only PDX models from ovarian cancer patients are studied; no healthy controls or biomarker discovery with healthy samples is described.,"Not applicable | justification: No healthy controls are included, so sample composition regarding healthy patients is not relevant.","Yes | justification: A quantitative mass spectrometry-based proteomic approach was used to study the samples, confirming proteomics data.","Yes | evidence: The dataset focuses on patient-derived xenograft models (PDX), which are animal models where human tumor tissues are implanted in mice. | justification: PDX models are non-clinical as they involve xenografts in mice, not direct clinical patient samples.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although it focuses on ovarian cancer and uses proteomics, the dataset includes only PDX models without healthy patient controls or biomarker discovery with healthy samples, and thus fails inclusion criterion 2 and exclusion criterion 4 applies.",No,False
PXD051282,,gpt-4.1-mini-2025-04-14,"Yes | justification: The dataset title and description specifically mention HGSOC, which stands for high-grade serous ovarian cancer, indicating the dataset is about ovarian cancer.","Yes | evidence: Description states urinary prognostic biomarkers discovery for HGSOC, indicating diagnostic biomarker discovery for ovarian cancer. | justification: Although it does not explicitly mention healthy controls, the biomarker discovery goal fits the criterion.",Not applicable | evidence: Sample composition not explicitly provided in title or description. | justification: No explicit information on healthy control proportions to assess.,"Yes | justification: Both title and description mention proteomic/proteomic analysis, confirming proteomics data.","No | evidence: Description indicates analysis of urinary samples, which are clinical patient samples. | justification: No indication of non-clinical models such as cell lines or animal models.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Yes | meets proteomics criterion: Yes | justification: Dataset is about ovarian cancer (HGSOC), involves diagnostic biomarker discovery, includes proteomics analysis, and uses clinical urinary samples.",Yes,False
PXD052205,,gpt-4.1-mini-2025-04-14,"Yes | justification: The study focuses on p85beta protein interaction partners in ovarian cancer cells, directly related to ovarian cancer.",No | evidence: The description only mentions ovarian cancer cell samples (OVCAR8) without any mention of healthy patient controls or biomarker discovery. | justification: No evidence of healthy controls or biomarker discovery is provided.,Not applicable | evidence: No healthy patient samples mentioned. | justification: No healthy controls present in the dataset.,Yes | justification: Use of immunoprecipitation followed by mass spectrometry indicates proteomics analysis.,"Yes | evidence: The dataset uses ovarian cancer cell line samples (OVCAR8). | justification: Cell line samples are non-clinical, thus excluded according to criteria.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Though the dataset relates to ovarian cancer and involves proteomics, it lacks healthy patient controls or biomarker discovery and uses only ovarian cancer cell lines (non-clinical samples), thus excluding it.",No,False
PXD066017,,gpt-4.1-mini-2025-04-14,"Yes | justification: The study focuses on the ovarian cancer precursor lesions and the impact of ovarian cancer-derived extracellular vesicles on fallopian tube epithelium, implicating ovarian cancer pathogenesis.","Yes | evidence: The study models normal fallopian tube epithelium (hFTE) and examines molecular changes after exposure to cancer-derived sEVs, indicating a form of control tissue or system. | justification: The normal fallopian tube epithelium used as a model can be interpreted as healthy tissue controls in this experimental setup.",No | evidence: Explicit sample compositions regarding the proportion of healthy patient controls versus cancer patients are not provided; the study uses an ex vivo tissue culture model. | justification: The dataset does not provide explicit human patient sample composition with at least 20% healthy patient controls.,"Yes | justification: Proteomic readouts of extracellular vesicle cargo proteins were performed, showing significant changes.","Yes | evidence: The study uses a microfluidic tissue culture platform with ex vivo fallopian tube epithelium and sEVs, not patient samples directly. | justification: Use of ex vivo cultured human tissue models and extracellular vesicles makes the data non-clinical.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Yes | justification: Although the study focuses on ovarian cancer and contains proteomic data, the data come from ex vivo tissue culture models (non-clinical) and no explicit healthy patient control samples comprising at least 20% are provided. Therefore, it does not fulfill the healthy controls or biomarker discovery criterion as required for inclusion.",No,False
PXD059026,,gpt-4.1-mini-2025-04-14,Yes | justification: The dataset clearly focuses on ovarian cancer stem cells (OCSCs) and mechanisms related to ovarian cancer progression and treatment.,No | evidence: The description focuses on ovarian cancer stem cells and mechanisms of stemness maintenance; there is no mention of healthy patient controls or diagnostic biomarker discovery. | justification: No indication of healthy patient controls or biomarker discovery present in the dataset.,"Not applicable | evidence: No mention of healthy patients or controls in the dataset description. | justification: This question is only applicable if healthy controls are present, which they are not.","Unclear | justification: The description does not explicitly mention proteomics data; it focuses on molecular mechanisms and interventions studied in vitro and in vivo, potentially including biochemical assays but not specifically proteomics.","Yes | evidence: The study involves ovarian cancer stem cells and testing in vitro and in vivo models, suggesting use of cell lines and animal models. | justification: The dataset is likely based on non-clinical samples such as cell lines and animal models, which are excluded.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: No | meets proteomics criterion: Unclear | justification: While the dataset is about ovarian cancer, it lacks healthy controls or biomarker discovery, does not explicitly mention proteomics, and includes non-clinical models. Therefore, it does not meet inclusion criteria overall.",No,False
PXD006078,,gpt-4.1-mini-2025-04-14,Yes | justification: The dataset title and description mention ovarian cancer specifically and focus on tumor suppressor OPCML related to ovarian cancer development.,Unclear | evidence: The description does not mention inclusion of healthy patient controls or diagnostic biomarker discovery for ovarian cancer. | justification: No information about healthy controls or biomarker discovery is provided.,"Not applicable | evidence: No information given on sample composition or presence of healthy controls. | justification: Without indication of healthy controls, composition cannot be assessed.",Yes | justification: The dataset involves a quantitative (SILAC) proteomics experiment analyzing lipid raft proteins.,"Unclear | evidence: The description focuses on proteomics related to OPCML's role in tumors but does not specify if samples are clinical patient samples or cell lines/xenografts. | justification: Without explicit mention of clinical samples, non-clinical status cannot be excluded.","meets ovarian cancer criterion: Yes | meets healthy controls criterion: Unclear | meets proteomics criterion: Yes | justification: While the dataset is clearly about ovarian cancer and proteomics, it does not specify presence of healthy controls or biomarker discovery. Also, unclear if data are from clinical samples.",No,False
PXD009571,,gpt-4.1-mini-2025-04-14,No | justification: The dataset focuses on purification of RNA-protein complexes using a novel protocol (PTex) and does not mention ovarian cancer in its title or description.,"No | evidence: No mention of healthy patient controls or diagnostic biomarker discovery for ovarian cancer is present in the description. | justification: The dataset is methodological and related to RNA-protein complexes, not clinical samples including healthy controls or biomarker discovery.","Not applicable | evidence: No clinical or sample composition information is provided. | justification: Since there are no healthy patient samples or clinical composition described, this question does not apply.",No | justification: The dataset describes RNA interactome capture and RNA-protein complex purification methods; proteomics is not mentioned or implied.,"Yes | evidence: The dataset involves purification of RNA-protein complexes from tissues and bacteria, indicating a methodological study rather than clinical patient samples. | justification: It involves non-clinical samples such as bacteria and possibly ex vivo tissues, which are excluded.","meets ovarian cancer criterion: No | meets healthy controls criterion: No | meets proteomics criterion: No | justification: The dataset is not about ovarian cancer, contains no healthy controls or biomarker discovery, and does not utilize proteomics. It also involves non-clinical samples.",No,False
