custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE101862.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from xenografts derived from HBEC cells exposed to cigarette smoke condensate and expressing KRASV12; no patient survival time or status data provided. | justification: The dataset is experimental xenograft data, not clinical patient data, and does not include survival outcomes.","No | stage i evidence: No clinical patient staging information is provided; samples are xenografts from cell lines, not patient tumors. | act evidence: No adjuvant chemotherapy annotation or clinical treatment data is present. | justification: The dataset is preclinical experimental data without clinical stage or treatment annotations.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations of stage or adjuvant chemotherapy; it is an experimental xenograft model dataset and does not meet inclusion criteria.,No,False
samples_table_GSE84040.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of lung cancer cell lines (CL1-0 mock-overexpressing and Slug-overexpressing cells) with no patient survival data. | justification: The dataset is based on cell lines, not patient samples, so no survival time or status data is available.",No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: No clinical patient data or treatment annotations are included.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion.,No,False
samples_table_GSE101863.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of gene expression data from human bronchial epithelial cells exposed to cigarette smoke condensate over time, with no mention of patient survival time or status. | justification: The data is from cell lines, not patient samples, and does not include survival or clinical outcome data.","No | stage i evidence: No patient data or staging information is provided; the dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset involves in vitro cell treatments only. | justification: The dataset does not include any patient samples, so neither stage I composition nor ACT annotation applies.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line study, not a clinical NSCLC patient cohort.",No,False
samples_table_GSE129692.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample data indicate cell line experiments comparing cisplatin-resistant and sensitive phenotypes, with no mention of patient survival time or status data. | justification: The dataset consists of paired cell line data (resistant vs sensitive) without patient-specific survival information such as overall survival or progression-free survival.","No | stage i evidence: No information on patient stage distribution is provided; the dataset involves cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation for patient samples is present; the dataset involves cell lines treated with cisplatin, not annotated patient treatment data. | justification: The dataset is based on cell lines and does not include patient clinical data regarding stage or adjuvant chemotherapy.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not include patient samples with stage or adjuvant chemotherapy annotation; it is a cell line study and thus does not meet inclusion criteria.,No,False
samples_table_GSE40407.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample data show bronchial brushing samples from NSCLC patients at various time points after surgery, but there is no mention or data of patient-specific survival time or status (e.g., overall survival, progression-free survival). | justification: Survival data is required for inclusion, but this dataset only contains gene expression data from bronchial epithelial cells without survival outcomes.","Unclear | stage i evidence: The title and summary mention 'early stage' NSCLC patients (n=19) after definitive surgery, but do not specify the proportion of stage I patients. | act evidence: There is no explicit mention or annotation of adjuvant chemotherapy in the dataset description or metadata. | justification: While patients are described as early stage, the exact stage distribution and ACT annotation are not provided, so it is unclear if the >50% stage I or ACT criteria are met.","meets survival criterion: No | meets stage or act criterion: Unclear | justification: The dataset lacks patient-specific survival time and status data, which is a mandatory inclusion criterion. Although the patients are early stage, the proportion of stage I or ACT annotation is not specified. Therefore, the dataset does not meet the survival criterion and it is unclear if it meets the stage or ACT criterion.",No,False
samples_table_GSE23361.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not include any survival time or status data such as overall survival (OS), relapse-free survival (RFS), or progression-free survival (PFS). | justification: No mention or data fields related to survival time or status are present in the dataset or its metadata.",No | stage i evidence: No information on cancer staging is provided for the lung cancer patients in the dataset. | act evidence: No explicit annotation or mention of adjuvant chemotherapy (ACT) is present in the dataset or metadata. | justification: The dataset only indicates 'Lung Cancer' without specifying stage or treatment details.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide information on stage I patient composition or adjuvant chemotherapy annotation, failing both inclusion criteria.",No,False
samples_table_GSE228049.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of RNA-sequencing data from NSCLC cell lines (H1975 and H1975OR) with treatment conditions, no patient survival time or status data is provided. | justification: The data is from cell lines, not patient samples, so survival data is not applicable.","No | stage i evidence: No patient clinical stage information is provided as the data is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; only drug treatment of cell lines is described. | justification: The dataset does not include patient samples, so stage or ACT annotation is not applicable.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an in vitro cell line study.,No,False
samples_table_GSE103512.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample metadata do not include any patient-specific survival time or status data such as overall survival (OS), recurrence-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is not present or annotated in the dataset, which is a required inclusion criterion.","No | stage i evidence: The NSCLC samples have stages mostly above I (e.g., III A, IB, IIB, III B), and no indication that at least 50% are stage I. | act evidence: There is no explicit annotation of adjuvant chemotherapy (ACT) in the dataset metadata or sample descriptions. | justification: Neither majority stage I patients nor explicit ACT annotation is present in the dataset.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not meet the criterion of having at least 50% stage I patients or explicit ACT annotation. Therefore, it does not meet the inclusion criteria.",No,False
samples_table_GSE116679.csv,,gpt-4.1-mini-2025-04-14,No | evidence: The dataset description and title focus on carcinoma associated fibroblasts and desmoplasia in NSCLC patients but do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: No explicit mention of survival data (time or status) is found in the dataset summary or metadata.,No | stage i evidence: The dataset includes 28 resected NSCLC patients but does not specify the stage distribution or indicate that at least 50% are stage I. | act evidence: There is no mention of adjuvant chemotherapy annotation or treatment data in the dataset description or metadata. | justification: Neither stage I majority nor ACT annotation is provided or implied in the dataset information.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not meet the criteria of having at least 50% stage I patients or explicit adjuvant chemotherapy annotation. Therefore, it does not meet the inclusion criteria.",No,False
samples_table_GSE29250.csv,,gpt-4.1-mini-2025-04-14,No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: No survival data fields or annotations are provided in the dataset summary or sample metadata.,"No | stage i evidence: The TNM staging data provided (e.g., /4/1/0/) does not clearly indicate stage I classification, and no explicit stage I majority is stated. | act evidence: There is no mention of adjuvant chemotherapy (ACT) annotation in the dataset or sample metadata. | justification: Neither a majority of stage I patients nor ACT annotation is evident from the dataset information.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not meet the criteria of having at least 50% stage I patients or explicit ACT annotation, thus it does not fulfill the inclusion criteria.",No,False
samples_table_GSE28827.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The summary states that gene expression and imaging data are available but without clinical follow-up. | justification: No patient-specific survival time or status data (e.g., OS, RFS, PFS) are provided in the dataset or description.",No | stage i evidence: No information on patient stage is provided in the dataset or summary. | act evidence: No explicit adjuvant chemotherapy annotation is mentioned or available. | justification: Neither stage I patient composition nor ACT annotation is present or described.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks survival data and does not meet the stage I or ACT criteria, thus does not fulfill inclusion criteria.",No,False
samples_table_GSE54495.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any survival time or status data such as overall survival (OS), recurrence-free survival (RFS), or progression-free survival (PFS). | justification: The dataset focuses on gene expression in peripheral airway epithelial cells from smokers and lung cancer patients, without any survival outcome data provided.",No | stage i evidence: No information on cancer stage is provided in the dataset or description. | act evidence: No explicit annotation of adjuvant chemotherapy (ACT) is present in the dataset or description. | justification: The dataset only includes sample type (smoker or adenocarcinoma) but lacks any stage or treatment annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not contain survival data nor does it have at least 50% stage I patients or ACT annotation, thus it does not meet the inclusion criteria.",No,False
samples_table_GSE43458.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival (OS), recurrence-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is a required inclusion criterion, but no survival time or status information is provided in the dataset summary or sample metadata.","No | stage i evidence: No information on cancer stage is provided in the dataset description or sample annotations. | act evidence: There is no explicit annotation or mention of adjuvant chemotherapy (ACT) in the dataset description or sample metadata. | justification: The dataset lacks any indication of patient stage or ACT treatment annotation, so it does not meet the criterion of having at least 50% stage I patients or explicit ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include survival data, nor does it provide information on stage I patient composition or ACT annotation. Therefore, it does not meet the inclusion criteria for the meta-analysis.",No,False
samples_table_GSE53893.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset describes transcriptional profiling of H1299 NSCLC cell lines under hypoxia and normoxia conditions, no patient data or survival time/status mentioned. | justification: The dataset involves cell line experiments, not clinical patient data, so survival information is not present.","No | stage i evidence: No patient data or staging information provided; dataset is from cell lines, not patients. | act evidence: No adjuvant chemotherapy annotation or patient treatment data present. | justification: Since this is a cell line study, there is no clinical staging or treatment annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is a cell line transcriptional profiling study unrelated to patient clinical outcomes.,No,False
samples_table_GSE114694.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of expression data from A549 NSCLC cell lines with and without CNOT3 knockdown; no patient survival time or status data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival information is not available.","No | stage i evidence: No patient samples or staging information present; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation or patient treatment data available. | justification: Since this is a cell line study, there is no patient stage or treatment annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and any clinical annotation regarding stage or adjuvant chemotherapy; it does not meet inclusion criteria.,No,False
samples_table_GSE19434.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations indicate normal, non-pathologic tissues without any mention of survival time or status data. | justification: The dataset focuses on DNA methylation in normal tissues and does not include any clinical survival information such as overall survival or progression-free survival.","No | stage i evidence: No information on NSCLC patient staging is provided; samples are from normal lung and other tissues, not cancer patients. | act evidence: No adjuvant chemotherapy annotation is present; samples are normal tissues without treatment data. | justification: The dataset contains only normal tissue samples without any cancer staging or treatment annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and any indication of NSCLC stage I patients or adjuvant chemotherapy annotation, thus does not meet inclusion criteria.",No,False
samples_table_GSE25326.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The dataset includes 'time to recurrence or censorship (months)' for each patient, indicating survival time data related to disease recurrence. | justification: Presence of patient-specific time to recurrence or censorship data meets the survival time criterion.","Unclear | stage i evidence: No explicit stage information is provided for patients; the dataset only specifies NSCLC subtypes (adenocarcinoma, squamous cell carcinoma, large cell carcinoma) without staging details. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the dataset or metadata. | justification: Neither stage I status nor ACT annotation is clearly documented, so it is unclear if the dataset meets this criterion.","meets survival criterion: Yes | meets stage or act criterion: Unclear | justification: While survival time data is present, the lack of explicit stage I patient majority or ACT annotation means the dataset does not clearly meet the second inclusion criterion.",No,False
samples_table_GSE51854.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and title focus on miRNA expression profiles and clinicopathologic features without mention of patient-specific survival time or status data. | justification: No explicit mention of survival time or status (e.g., OS, PFS) is found in the dataset summary or metadata.",No | stage i evidence: No information on the proportion of Stage I patients is provided. | act evidence: No explicit adjuvant chemotherapy annotation is mentioned in the dataset description. | justification: The dataset does not specify sample composition by stage nor mention ACT annotation.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not meet the criteria of having >50% Stage I patients or explicit ACT annotation.,No,False
samples_table_GSE81644.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of NSCLC cell lines with no patient-specific survival time or status data provided. | justification: The dataset includes gene expression data from NSCLC cell lines under various conditions, not clinical patient data with survival outcomes.","No | stage i evidence: No patient data or staging information is available; only cell lines are included. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: Since this dataset is based on cell lines, it does not contain any patient stage or treatment annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is experimental cell line data not meeting inclusion criteria.,No,False
samples_table_GSE38404.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of NSCLC cell lines with sensitivity or resistance status to drugs, no patient survival time or status data is provided. | justification: The data is from NSCLC cell lines, not patient clinical data, so survival information is not available.",No | stage i evidence: No information on patient stage is provided as the data is from cell lines. | act evidence: No explicit adjuvant chemotherapy annotation is present; data only indicates drug sensitivity or resistance in cell lines. | justification: The dataset does not include patient samples or clinical annotations relevant to stage or adjuvant chemotherapy.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations for stage or adjuvant chemotherapy; it is based on cell line models, thus does not meet inclusion criteria.",No,False
samples_table_GSE108135.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: The dataset consists of immortalized human pulmonary epithelial cell lines with and without Snail overexpression, not clinical patient survival data.","No | stage i evidence: No information on patient stage or tumor stage is provided; samples are cell lines, not patient tumor samples. | act evidence: No adjuvant chemotherapy annotation or treatment information is provided. | justification: The dataset is based on cell lines derived from bronchial epithelial cells, not clinical tumor samples with stage or treatment annotations.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not include clinical samples with stage or adjuvant chemotherapy annotation. It is an experimental cell line dataset, not suitable for inclusion.",No,False
samples_table_GSE198446.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of methylation array data from lung cancer cell lines with KRAS mutations; no patient survival time or status data provided. | justification: The dataset is based on cell lines, not patient samples, and does not include survival or clinical outcome data.","No | stage i evidence: No information on patient stage; dataset is from cell lines, not patient samples. | act evidence: No adjuvant chemotherapy annotation present; dataset is experimental cell line data. | justification: Since the dataset is from cell lines, there is no clinical staging or treatment annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is experimental data from cell lines, not clinical patient data.",No,False
samples_table_GSE50627.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of transcriptomic data from NSCLC cell lines and normal lung epithelial cell lines; no patient survival time or status data provided. | justification: The dataset is derived from cell lines, not patient samples, so survival data is not applicable.",No | stage i evidence: No patient samples or staging information provided; data is from cell lines only. | act evidence: No adjuvant chemotherapy annotation present; dataset is experimental cell line data. | justification: No clinical patient data or treatment annotations are included.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations such as stage or adjuvant chemotherapy; it is based on cell lines, not patient samples, thus does not meet inclusion criteria.",No,False
samples_table_GSE99143.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset description and sample annotations only mention plasma miRNA profiles and resistance status to TKI, no survival time or status data provided. | justification: No mention of patient-specific survival time or status such as overall survival or progression-free survival in the dataset or description.","No | stage i evidence: No information on patient stage or proportion of stage I patients is provided. | act evidence: No explicit annotation of adjuvant chemotherapy treatment is present in the dataset or description. | justification: Dataset only annotates resistance to TKI treatment, no data on stage or adjuvant chemotherapy.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks survival data and does not provide information on stage I patient proportion or adjuvant chemotherapy annotation, thus does not meet inclusion criteria.",No,False
samples_table_GSE43459.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles of lung cancer cell lines transfected with siRNA; no patient survival time or status data provided. | justification: The dataset is based on in vitro cell line experiments, not patient clinical data, so survival information is absent.",No | justification: No patient samples or clinical annotations such as stage or adjuvant chemotherapy are included; only cell line data.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line dataset unrelated to patient clinical outcomes.,No,False
samples_table_GSE53882.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The dataset includes a 'Survival' column with binary values (0 or 1) indicating survival status for 397 NSCLC patients. | justification: Presence of patient-specific survival status is confirmed; however, explicit survival time data is not shown in the provided snippet, but the description mentions outcome prediction of prognosis, implying survival time data is likely available.","No | stage i evidence: No information or annotation about patient stage (including Stage I) is provided in the dataset or description. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the dataset or description. | justification: Neither stage information nor ACT annotation is available, so the dataset does not meet the criterion of having at least 50% Stage I patients or explicit ACT annotation.","meets survival criterion: Yes | meets stage or act criterion: No | justification: While the dataset includes survival status (and likely survival time), it lacks information on patient stage or ACT treatment, which is required for inclusion. Therefore, it does not meet all inclusion criteria.",No,False
samples_table_GSE28571.csv,,gpt-4.1-mini-2025-04-14,Yes | evidence: The dataset includes a 'GPL570_Survival' column with values 'short' and 'long' indicating survival status/time categories. | justification: Survival data is present as categorical survival status (short-term vs long-term survival) for each patient sample.,No | stage i evidence: No explicit information on patient stage is provided in the dataset or description; stage I proportion cannot be determined. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: Neither stage I patient majority nor adjuvant chemotherapy annotation is available or indicated.,"meets survival criterion: Yes | meets stage or act criterion: No | justification: While survival data is available, the dataset lacks information on stage I patient proportion or adjuvant chemotherapy annotation, which are required for inclusion.",No,False
samples_table_GSE29135.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The study title and summary mention prediction of recurrence/relapse-free survival (RFS) and assessment of miRNA expression profile with RFS using Cox regression models. | justification: The dataset includes patient-specific recurrence-free survival data, which meets the survival time and status criterion.","Yes | stage i evidence: The dataset consists of 357 stage I NSCLC patients as explicitly stated in the summary and patient stage annotations (mostly IA and IB). | act evidence: No explicit adjuvant chemotherapy annotation is provided in the dataset description or patient data. | justification: The dataset meets the criterion of having at least 50% stage I patients (in fact, all patients are stage I), although it lacks explicit ACT annotation.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset contains patient-specific survival data (RFS) and is composed entirely of stage I NSCLC patients, fulfilling both inclusion criteria.",Yes,False
samples_table_GSE35911.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of NSCLC cell lines and induced pluripotent cancer cells with no patient survival time or status data provided. | justification: The dataset describes cell lines and reprogrammed cells, not patient samples with survival outcomes.","No | stage i evidence: No patient stage information is provided; dataset is based on cell lines, not clinical samples. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: No clinical patient data or treatment annotations are included.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival data and clinical annotations required for inclusion; it is an experimental cell line study.,No,False
samples_table_GSE141479.csv,,gpt-4.1-mini-2025-04-14,No | evidence: The dataset description and sample annotations indicate pre- and post-treatment immune cell profiling but do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: Survival data is not provided or referenced in the dataset or summary; only immune biomarker and treatment response prediction data are described.,"No | stage i evidence: No information on patient stage distribution is provided in the dataset or summary. | act evidence: While patients received nivolumab (a PD-1 blockade therapy), there is no explicit annotation of adjuvant chemotherapy (ACT) status in the dataset or description. | justification: Neither stage I patient proportion nor explicit ACT annotation is available or indicated.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide information on stage I patient proportion or ACT annotation, failing both inclusion criteria.",No,False
samples_table_GSE19592.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiling in NSCLC cell lines (H460) with genetic modification; no patient data or survival information provided. | justification: The dataset is based on cell line experiments, not patient samples, thus lacks survival time or status data.","No | stage i evidence: No patient samples included, so no stage information available. | act evidence: No adjuvant chemotherapy annotation present as dataset is from cell lines. | justification: Since this is a cell line study, neither stage I patient composition nor ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not contain patient survival data nor clinical annotations required for inclusion; it is a cell line gene expression study.,No,False
samples_table_GSE101673.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of genomic DNA samples from human bronchial epithelial cells (HBEC) treated with cigarette smoke condensate and controls at various time points, with no mention of patient survival time or status. | justification: The dataset is an in vitro cell line study with no patient data, thus no survival information is available.","No | stage i evidence: No patient samples or clinical staging information is present; the dataset involves cell lines, not patients. | act evidence: No adjuvant chemotherapy annotation is present; the dataset is experimental cell culture data. | justification: The dataset does not include any clinical patient data, so neither stage I patient composition nor ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks any patient survival data and does not include clinical patient samples with stage or treatment annotations. It is an experimental cell line methylation study unrelated to clinical NSCLC patient data.,No,False
samples_table_GSE201608.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from NSCLC cell lines (NCI-H1975 and osimertinib-resistant derivatives) without any patient survival time or status information. | justification: The dataset is based on cell lines, not patient samples, so no survival data is available.","No | stage i evidence: Not applicable as dataset is from cell lines, not patient samples with clinical staging. | act evidence: No explicit adjuvant chemotherapy annotation present; dataset describes cell line phenotypes only. | justification: No patient clinical data or treatment annotation is provided; only cell line characteristics are described.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is a cell line study, not clinical patient data.",No,False
samples_table_GSE31800.csv,,gpt-4.1-mini-2025-04-14,No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status data such as overall survival or progression-free survival. | justification: No survival time or status data is provided or referenced in the dataset summary or sample metadata.,No | stage i evidence: No information on patient stage distribution is provided; no indication that >50% are stage I patients. | act evidence: No explicit annotation or mention of adjuvant chemotherapy (ACT) is present in the dataset description or sample metadata. | justification: Neither stage I majority nor ACT annotation criteria are met based on the available information.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide evidence of majority stage I patients or ACT annotation, thus failing both inclusion criteria.",No,False
samples_table_GSE36821.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles from NSCLC cell lines (A549, H1650, H460, H1975) side and main populations; no patient survival time or status data provided. | justification: The dataset is derived from cell lines, not patient samples, so no survival data is available.",No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: No clinical patient data or treatment annotation exists in this dataset.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations such as stage or adjuvant chemotherapy; it is not suitable for inclusion.,No,False
samples_table_GSE3593.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The dataset includes patient survival status indicated as STATUS(0=alive, 1=dead). | justification: Presence of survival status data meets the criterion for survival data inclusion. However, survival time is not explicitly mentioned in the provided data snippet.",Unclear | stage i evidence: No explicit information on the proportion of Stage I patients is provided in the dataset or description. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: Neither stage information nor adjuvant chemotherapy annotation is available to confirm if the dataset meets the >50% Stage I or ACT annotation criterion.,"meets survival criterion: Yes | meets stage or act criterion: Unclear | justification: While survival status data is present, the dataset lacks explicit information on stage distribution or adjuvant chemotherapy annotation, making it unclear if it meets the second inclusion criterion.",No,False
samples_table_GSE87026.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any survival time or status data such as overall survival (OS), recurrence-free survival (RFS), or progression-free survival (PFS). | justification: Survival data is a required inclusion criterion, but no survival information is provided in the dataset or metadata.","No | stage i evidence: No information on cancer stage is provided in the dataset or description, so the proportion of stage I patients cannot be determined. | act evidence: There is no explicit annotation or mention of adjuvant chemotherapy (ACT) in the dataset or description. | justification: Neither stage I patient composition nor ACT annotation is available or indicated.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide information on stage I patient proportion or ACT annotation, failing both key inclusion criteria.",No,False
samples_table_GSE75307.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from NSCLC cell line HCC827 under gefitinib treatment and co-culture conditions; no patient survival time or status data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival information is not available.","No | stage i evidence: Not applicable; no patient samples, only cell lines. | act evidence: No explicit adjuvant chemotherapy annotation; treatment is gefitinib in vitro, not clinical ACT. | justification: Dataset involves NSCLC cell lines treated with gefitinib, no clinical stage or ACT annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is an in vitro cell line study focused on gene expression under drug treatment.,No,False
samples_table_GSE19034.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations indicate DNA and aCGH data for lung adenocarcinoma samples, with no mention of patient-specific survival time or status data. | justification: The dataset appears to contain genomic copy number data without any survival outcome information, thus not meeting the survival data criterion.","No | stage i evidence: No information on patient stage distribution is provided in the dataset description or sample annotations. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or metadata. | justification: Without stage or ACT data, the dataset does not meet the criterion of having at least 50% stage I patients or explicit ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival data and information on stage I patient proportion or ACT annotation, failing to meet any inclusion criteria.",No,False
samples_table_GSE38944.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations describe cell line experiments (A549, H1650) with treatments (nicotine, EGF) and knockdowns (ID-1), but no patient survival time or status data is mentioned. | justification: The dataset is based on in vitro cell line experiments, not patient clinical data, so survival data is not present.","No | stage i evidence: No patient data or staging information is provided; samples are cell lines, not patient tumors. | act evidence: No adjuvant chemotherapy annotation is present; dataset involves cell line treatments, not clinical treatment annotations. | justification: The dataset does not include patient samples, so stage or ACT annotation criteria cannot be met.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and does not include patient samples with stage or ACT annotation. It is an in vitro cell line study, thus does not meet inclusion criteria.",No,False
samples_table_GSE155157.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations indicate cell line models with gefitinib resistance status, no patient survival time or status data provided. | justification: The data pertains to cell lines (HCC827 and derivatives) with drug resistance phenotypes, not clinical patient survival data.","No | stage i evidence: No patient data or staging information is provided; samples are cell lines, not patient tumors. | act evidence: No adjuvant chemotherapy annotation is present; only gefitinib resistance status in cell lines is noted. | justification: The dataset does not include clinical patient samples, so stage or ACT annotation is not applicable.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and clinical annotations required for inclusion; it is a cell line experimental dataset.,No,False
samples_table_GSE103891.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of expression data from A549 lung cancer cell lines with TRIB3 silencing or control, no patient survival data provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so no survival time or status is available.","No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: Since this is an in vitro cell line study, there is no patient stage or treatment annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient survival data and any clinical annotation regarding stage or adjuvant chemotherapy, thus does not meet inclusion criteria.",No,False
