custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses array-based transcription profiling, which corresponds to microarray expression profiling in human samples.",Yes | evidence: Disease state/staging includes Alzheimer's disease; Disease: Alzheimer's disease | justification: The dataset includes samples from individuals diagnosed with Alzheimer's disease.,"Yes | evidence: Organism part: middle temporal gyrus; Organism: Homo sapiens | justification: Samples are from human brain tissue, specifically the middle temporal gyrus, a CNS region.",No | evidence: No cell type/line information found; samples are from human brain tissue | justification: No indication of patient-derived in vitro cell lines or disease models; samples are from human brain tissue.,"Yes | evidence: Experimental Factors include DISEASESTATE with Alzheimer's disease and normal controls | justification: The study design includes disease and normal groups, consistent with a case/control design.","No | evidence: Organism part: middle temporal gyrus | justification: Middle temporal gyrus is a brain region relevant to AD neurodegeneration, not excluded.",,,,Yes,True,Unclear | evidence: No explicit Braak staging information provided | justification: The dataset does not specify Braak stage; cannot confirm if only intermediate phenotypes are included.,No | evidence: Clinical history includes Alzheimer's disease without specification of familial AD; familial cases mentioned only for FTLD | justification: Alzheimer's disease samples appear to be sporadic; familial AD is not indicated.,"No | evidence: Technology: Array assay | justification: The technology used is microarray, compatible with inclusion criteria.","justification: The dataset meets criteria for human microarray expression profiling, involves Alzheimer's disease samples from relevant CNS tissue, uses a case/control design, and does not involve cell lines or incompatible technology. Lack of Braak staging information introduces some uncertainty, but overall the dataset is suitable for inclusion.",Yes,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type is transcription profiling by array using Affymetrix Gene Chip Human Exon 1.0 ST array. | justification: The dataset uses microarray technology for expression profiling of human samples.,Yes | evidence: Samples include disease states labeled as normal and Alzheimer disease. | justification: The dataset pertains to Alzheimer's disease as it includes AD samples.,"No | evidence: Samples are neuronal cells differentiated from human induced pluripotent stem cells (hiPS cells), not directly from human brain/CNS tissue. | justification: The dataset involves in vitro differentiated neuronal cells, not human CNS tissue samples.","Yes | evidence: Samples are derived from hiPS cells differentiated into neuronal cells in culture. | justification: This is an in vitro cell model derived from patient cells, not direct clinical tissue samples.","Unclear | evidence: Experimental design includes disease state and differentiation time points, but no explicit case/control design described. | justification: While disease states are present, the design focuses on differentiation time points rather than a clear case/control comparison.","No | evidence: No brain region sampled as samples are cell cultures, not brain tissue. | justification: Brain region relevance is not applicable to in vitro cell cultures.",,,,No,False,Unclear | evidence: Disease state/staging information is not found; no Braak staging provided. | justification: Cannot determine if samples represent intermediate or advanced AD phenotypes.,Unclear | evidence: Clinical/familial information is not found in the dataset metadata. | justification: No information to confirm if cases are familial or sporadic AD.,No | evidence: Technology used is microarray (Affymetrix Gene Chip Human Exon 1.0 ST array). | justification: Microarray technology is compatible with inclusion criteria.,"justification: The dataset involves human microarray expression profiling related to Alzheimer's disease but uses in vitro differentiated neuronal cells rather than human CNS tissue. It does not meet the inclusion criteria requiring human CNS tissue samples and excludes patient-derived in vitro cell lines. Therefore, it should be excluded.",No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,gpt-4.1-mini-2025-04-14,"No | evidence: Study type is 'Human - One-color microarray' but the assay is a miRNA PCR Array, which is a qPCR-based technology, not a microarray expression profiling. | justification: The dataset uses miRNA PCR Array technology, which is not microarray expression profiling, thus it does not meet the inclusion criteria for microarray datasets.","Yes | evidence: Samples include Alzheimer's disease subjects and controls, with disease staging information indicating Alzheimer's disease. | justification: The dataset pertains to Alzheimer's disease as it includes AD subjects and relevant disease staging.","Yes | evidence: Organism part is brain tissue from Homo sapiens. | justification: Samples are from human brain tissue, meeting the CNS tissue requirement.","No | evidence: No indication of patient-derived in vitro cell lines or disease models; samples are from brain tissue. | justification: The dataset involves clinical brain tissue samples, not in vitro or model systems.",Yes | evidence: Experimental design is disease state design with Alzheimer's disease and normal controls. | justification: The study has a case/control design comparing AD and control subjects.,"Unclear | evidence: Organism part is 'brain' but no specific brain region is specified in the metadata. | justification: Without specific brain region information, it is unclear if the sampled region is relevant to AD neurodegeneration.",,,,No,False,"Yes | evidence: Clinical information indicates low and intermediate neurofibrillary tangles and low neuritic plaques; no mention of Braak V/VI stage samples. | justification: Samples appear to be intermediate AD phenotypes, not advanced Braak V/VI stage, which is exclusionary.","No | evidence: No indication that samples are familial AD; clinical information does not specify familial cases. | justification: Dataset likely involves sporadic AD cases, not familial.","Yes | evidence: Technology is miRNA PCR Array, a qPCR-based assay, not microarray expression profiling. | justification: The technology is incompatible with microarray expression profiling inclusion criteria.","justification: The dataset is excluded because it uses miRNA PCR Array technology (not microarray expression profiling), involves intermediate AD phenotypes rather than Braak V/VI stage, and lacks clear information on relevant brain regions sampled.",No,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for RNA expression profiling in human samples.,"Yes | evidence: Disease state/staging includes Parkinson's disease patients; Description mentions idiopathic PD | justification: Parkinson's disease is a Lewy body disease (LBD), so the dataset pertains to LBD.","No | evidence: Samples are from peripheral blood mononuclear cells (PBMCs) | justification: The dataset involves blood cells, not human brain or CNS tissue.","No | evidence: Samples are from patients' PBMCs, not in vitro cell lines or disease models | justification: The dataset uses clinical patient samples, not derived cell lines or models.",Yes | evidence: Samples include PD patients and controls | justification: The study design compares cases (PD patients) and controls.,No | evidence: No brain tissue sampled | justification: Not applicable since no brain regions are involved.,,,,No,False,,,,,,Unclear | evidence: Clinical/familial information not found | justification: No explicit information on familial vs sporadic cases.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible.,"justification: Although the dataset is about human microarray expression profiling and involves LBD (Parkinson's disease) with a case/control design, it uses peripheral blood mononuclear cells rather than CNS tissue. According to inclusion criteria, CNS tissue relevant to LBD is required. Therefore, this dataset does not meet the CNS tissue criterion.",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Description focuses on Hepatitis C virus (HCV) infection in hepatoma cell lines; no mention of Lewy body diseases (LBD) or related neurodegenerative conditions. | justification: The dataset is about HCV infection mechanisms in hepatoma cells, unrelated to LBD.","No | evidence: Samples are from Huh-7 derived hepatoma cells, which are liver cancer cell lines, not CNS tissue. | justification: The dataset involves in vitro hepatoma cell lines, not human brain or CNS tissue.","Yes | evidence: Samples are from Huh-7 derived hepatoma cell lines cultured in vitro. | justification: The dataset involves patient-derived in vitro cell lines, which are excluded.","Unclear | evidence: Samples include infected and uninfected cell lines, but no explicit case/control clinical design described. | justification: The design compares infected vs uninfected cells but is not a clinical case/control study.",No | evidence: No brain regions involved; samples are cell lines. | justification: Not applicable as no brain tissue is involved.,,,,No,False,,,,,,No | evidence: No mention of familial or sporadic LBD cases; dataset unrelated to LBD. | justification: Not applicable as dataset does not involve LBD.,"No | evidence: Technology is microarray expression profiling, which is compatible. | justification: The dataset uses microarray technology, which is compatible.","justification: The dataset does not pertain to Lewy body diseases, involves in vitro hepatoma cell lines rather than human CNS tissue, and is not a clinical case/control study. Therefore, it does not meet the inclusion criteria for LBD microarray datasets.",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Description mentions manganese-induced neurotoxicity and neuronal disorders such as Parkinson and manganism, but no explicit mention of Lewy body diseases (LBD). | justification: The dataset focuses on manganese exposure effects on neuroblastoma cells, not specifically on LBD.","No | evidence: Samples are from SHSY5Y human neuroblastoma cell line, not from human brain or CNS tissue. | justification: The dataset uses an in vitro cell line model rather than human CNS tissue samples.","Yes | evidence: Samples are SHSY5Y neuroblastoma cell line exposed to manganese in vitro. | justification: The dataset involves patient-derived in vitro cell lines, which is an exclusion criterion.","Unclear | evidence: Experimental Designs: Not found; Experimental Factors: treated with (manganese exposure) | justification: No explicit case/control design described; samples are treated vs untreated cells, which may not represent clinical case/control design.",No | evidence: No brain region involved as samples are cell lines. | justification: Not applicable since no brain tissue is used.,,,,No,False,,,,,,No | evidence: No information on familial disease involvement; dataset is cell line based. | justification: Familial disease status not relevant for cell line study.,No | evidence: Technology is microarray array assay for RNA expression profiling. | justification: Microarray technology is compatible with inclusion criteria.,"justification: The dataset is excluded because it uses an in vitro neuroblastoma cell line model rather than human CNS tissue, and it does not specifically study Lewy body diseases. It also lacks a clinical case/control design.",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Disease: cancer; DiseaseState: cancer | justification: The dataset samples are from cancer patients, not Lewy body diseases (LBD).",Yes | evidence: Organism part: caudate nucleus; Organism: Homo sapiens | justification: Samples include human CNS tissue from the caudate nucleus.,"Yes | evidence: CellLine: Daudi; CellType: hepatocyte | justification: Dataset includes patient-derived in vitro cell lines (Daudi) and hepatocytes, which are non-clinical samples.","Unclear | evidence: Experimental Designs: organism_part_comparison_design, disease_state_design | justification: The design includes disease state comparison but only one sample is listed; case/control status is not clearly defined.",No | evidence: Organism part: caudate nucleus | justification: Caudate nucleus is a CNS region relevant to LBD neurodegeneration.,,,,No,False,,,,,,Unclear | evidence: Clinical/familial: Not found | justification: No information on familial or sporadic status is provided.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the dataset uses human microarray expression profiling and includes relevant CNS tissue, it does not pertain to Lewy body diseases but to cancer. It also includes non-clinical cell lines and lacks clear case/control design and familial disease information. Therefore, it does not meet the inclusion criteria for LBD-focused studies.",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray technology for transcription profiling of human samples.,"Yes | evidence: Disease: Parkinson's disease; DISEASESTATE: Parkinson's disease, normal | justification: Parkinson's disease is a Lewy body disease, so the dataset pertains to LBD.","Yes | evidence: Organism: Homo sapiens; Organism part: frontal lobe | justification: Samples are from human brain tissue (frontal cortex, area 8).","No | evidence: No cell lines or in vitro models mentioned; samples are from human brain tissue | justification: Dataset involves clinical human brain tissue samples, not patient-derived cell lines or models.",Yes | evidence: Experimental Factors: DISEASESTATE with Parkinson's disease and normal controls | justification: The study design includes cases (Parkinson's disease) and controls (normal).,No | evidence: Samples from frontal cortex (area 8) | justification: Frontal cortex is a CNS region relevant to Parkinson's disease and LBD neurodegeneration.,,,,Yes,True,,,,,,Unclear | evidence: Clinical/familial information not found | justification: No explicit information on familial or sporadic status is provided.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: The dataset meets criteria for human microarray expression profiling, involves Parkinson's disease (an LBD), uses relevant human CNS tissue (frontal cortex), has a case/control design, and uses compatible technology. Familial status is unclear but not explicitly familial, so inclusion is justified.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The dataset pertains to Sporadic Amyotrophic Lateral Sclerosis (ALS), not Lewy body diseases (LBD).","Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex | justification: Samples are from human brain cortex tissue, a CNS region.","No | evidence: No mention of patient-derived in vitro cell lines or disease models; samples are from human brain tissue | justification: The dataset involves clinical human brain tissue samples, not in vitro or model systems.","Yes | evidence: Experimental Designs: case control design, clinical history design | justification: The study design includes case/control comparison.",Unclear | evidence: Organism part: v4 cortex | justification: Motor cortex is sampled; relevance to LBD neurodegeneration is uncertain as ALS primarily affects motor neurons but LBD affects other regions.,,,,No,False,,,,,,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Familial anamnesis data present but disease is sporadic | justification: Dataset involves sporadic disease cases, not familial LBD.",No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the dataset meets criteria for human microarray expression profiling, CNS tissue, and case/control design, it does not pertain to Lewy body diseases but to sporadic ALS, which is a different neurodegenerative disease. Therefore, it does not meet the target disease inclusion criterion.",No
lbd-screened_E-MTAB-2374,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology (HG U133 plus 2.0 arrays) for transcription profiling of RNA from human samples.,"No | evidence: Disease: primary-progressive multiple sclerosis, relapsing-remitting multiple sclerosis, secondary progressive multiple sclerosis, Parkinson's disease, and others; no mention of Lewy body diseases (LBD) specifically | justification: The dataset focuses on multiple sclerosis and other diseases, not specifically on Lewy body diseases.","No | evidence: Organism part: cerebrospinal fluid | justification: Samples are from cerebrospinal fluid, not brain or CNS tissue.","No | evidence: Samples are from fresh cerebrospinal fluid of patients | justification: The dataset involves clinical patient samples, not in vitro cell lines or disease models.",Yes | evidence: Experimental Designs: disease state design | justification: The study design includes disease and control groups for comparison.,"Unclear | evidence: Samples are cerebrospinal fluid, not brain regions | justification: Since samples are CSF, brain region relevance is not applicable.",,,,No,False,,,,,,Unclear | evidence: Clinical/familial: Not found | justification: No information on familial or sporadic disease status is provided.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: The dataset is human microarray expression profiling with a case/control design but does not focus on Lewy body diseases and uses cerebrospinal fluid rather than CNS tissue. Therefore, it does not meet the target disease and tissue criteria.",No
lbd-screened_E-MTAB-4164,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of human samples.,"Yes | evidence: Disease: parkinson's disease, normal; Title and description mention Parkinson's disease, a Lewy body disease | justification: Parkinson's disease is a Lewy body disease, so the dataset pertains to LBD.","No | evidence: Cell type: olfactory neurosphere-derived cell; Organism part: Not found | justification: Samples are patient-derived olfactory neurosphere cells, not direct human CNS tissue samples.","Yes | evidence: Cell type: olfactory neurosphere-derived cell; Description: cellular models derived from olfactory epithelium cells | justification: Dataset involves patient-derived in vitro cell lines, which are non-clinical models.","Yes | evidence: Experimental Designs: case control design, compound treatment design; Disease: parkinson's disease, normal | justification: The study includes case/control design comparing PD patients and controls.","Unclear | evidence: Organism part: Not found; Samples are cell lines derived from olfactory epithelium, not brain regions | justification: No direct brain region sampled; relevance to LBD-affected brain regions is unclear.",,,,No,False,,,,,,Unclear | evidence: Clinical/familial: Not found; Description mentions idiopathic Parkinson's disease | justification: No explicit information on familial cases; idiopathic suggests sporadic but not confirmed.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the dataset uses human microarray expression profiling and targets Parkinson's disease (an LBD), it uses patient-derived in vitro cell lines rather than human CNS tissue. According to exclusion criteria, datasets involving patient-derived in vitro cell lines are excluded. Therefore, this dataset should not be included.",No
lbd-screened_E-MTAB-6667,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of human RNA samples.,"No | evidence: Disease annotations include many conditions such as hypercholesterolemia, diarrhea, Parkinson, but no specific mention that the dataset targets Lewy body diseases (LBD) as a focus. | justification: Although Parkinson's disease is mentioned among diseases, the dataset is not focused on LBD or Lewy body diseases specifically; it is a general cohort with multiple diseases and healthy individuals.","No | evidence: Organism part includes blood, rectum, transverse colon, ileum; no brain or CNS tissue mentioned. | justification: Samples are from immune cells and intestinal biopsies, not from human brain or CNS tissue.","No | evidence: Samples are from immune cell types and biopsies from human individuals, not from in vitro cell lines or disease models. | justification: The dataset involves primary human samples, not patient-derived cell lines or models.",Unclear | evidence: Experimental Designs: Not found; no explicit case/control design described. | justification: No clear information on case/control study design is provided.,"Unclear | evidence: No brain regions sampled; only blood and intestinal biopsies. | justification: Since no brain tissue is sampled, the question of relevance to LBD-affected brain regions is not applicable.",,,,No,False,,,,,,Unclear | evidence: No clinical/familial information specific to familial LBD cases is provided. | justification: No indication that the dataset involves familial LBD cases.,No | evidence: Technology is microarray (Array assay) for RNA expression profiling. | justification: The technology is compatible with microarray expression profiling.,"justification: The dataset does not meet key inclusion criteria: it is not focused on Lewy body diseases, does not include human CNS tissue relevant to LBD, and lacks clear case/control design. Therefore, it should be excluded.",No
lbd-screened_E-MTAB-7,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"No | evidence: Disease: Not found; Description: breast cancer cell lines | justification: The dataset pertains to breast cancer cell lines, not Lewy body diseases.","No | evidence: Cell type/line: breast cancer cell lines; Organism part: Not found | justification: Samples are from breast cancer cell lines, not human CNS tissue.","Yes | evidence: Experimental Designs: in_vitro_design, cell_type_comparison_design; Cell type/line: breast cancer cell lines | justification: The dataset involves patient-derived in vitro cell lines, not clinical tissue samples.","No | evidence: Experimental Designs: cell_type_comparison_design, in_vitro_design; No mention of case/control design | justification: The study compares different cell lines, not a case/control clinical design.","Unclear | evidence: Organism part: Not found | justification: No CNS tissue involved, so brain region relevance is not applicable.",,,,No,False,,,,,,Unclear | evidence: Clinical/familial: Not found | justification: No information on familial disease status; irrelevant since disease is not LBD.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible.,"justification: The dataset is excluded because it does not pertain to Lewy body diseases, involves in vitro breast cancer cell lines rather than human CNS tissue, and lacks a case/control design.",No
lbd-screened_E-MTAB-812,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses array technology for transcription profiling, indicating microarray expression profiling on human samples.","Yes | evidence: Disease: Parkinson disease and neurologically healthy control | justification: Parkinson disease is a Lewy body disease, so the dataset pertains to LBD.","Yes | evidence: Organism part: brain, prefrontal cortex BA9; Organism: Homo sapiens | justification: Samples are from human brain tissue, specifically prefrontal cortex Brodmann area 9.","No | evidence: No cell type/line or in vitro model information found; samples are from human brain tissue | justification: Dataset involves human brain tissue samples, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Factors: DISEASE_STATE with neurologically healthy control and Parkinson disease | justification: The study design includes cases (Parkinson disease) and controls (neurologically healthy), indicating a case/control design.",No | evidence: Samples from prefrontal cortex Brodmann area 9 | justification: Prefrontal cortex BA9 is a CNS region relevant to LBD neurodegeneration.,,,,Yes,True,,,,,,Unclear | evidence: No information on familial or sporadic status provided | justification: The dataset does not specify whether cases are familial or sporadic LBD.,"No | evidence: Technology: Array assay | justification: The dataset uses microarray technology, which is compatible with inclusion criteria.","justification: The dataset meets criteria for human microarray expression profiling, involves Parkinson disease (an LBD), uses relevant human CNS tissue (prefrontal cortex BA9), has a case/control design, and uses compatible technology. Lack of familial status information is noted but does not exclude inclusion.",Yes
lbd-screened_E-TABM-167,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of human RNA samples.,"No | evidence: Disease: normal;glioma, glioma, normal; Description: Comparison of high grade to low grade gliomas | justification: The dataset pertains to glioma, a type of brain tumor, not Lewy body diseases.",Yes | evidence: Organism part: brain; Organism: Homo sapiens | justification: Samples are from human brain tissue.,"No | evidence: No mention of patient-derived in vitro cell lines or disease models; samples are from human brain tissue | justification: The dataset involves clinical tissue samples, not in vitro models.","No | evidence: Experimental Factors: DiseaseState with values normal and glioma; but study compares high grade to low grade gliomas, not a clear case/control design | justification: The study compares tumor grades rather than a classic case/control design for disease vs control.","No | evidence: Organism part: brain | justification: Brain tissue is relevant, but since disease is glioma, not LBD, this criterion is less relevant.",,,,No,False,,,,,,Unclear | evidence: Clinical/familial: Not found | justification: No information on familial or sporadic status.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible.,"justification: The dataset is excluded because it does not pertain to Lewy body diseases but to glioma, and the study design is not a case/control design for LBD.",No
lbd-screened_E-TABM-724,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology for transcription profiling of RNA from human samples.,"Yes | evidence: Disease: Parkinson's disease, normal, schizophrenia; DISEASESTATE includes Parkinson's disease | justification: Parkinson's disease is a Lewy body disease, so the dataset pertains to LBD.","No | evidence: Organism part: olfactory mucosa; Cell type: neurosphere, fibroblast | justification: Samples are derived from olfactory mucosa, a peripheral neural tissue, not CNS brain tissue.","Yes | evidence: Description states samples are neurosphere-derived cell lines from patients; Cell type includes neurosphere and fibroblast | justification: Dataset involves patient-derived in vitro cell lines, which are excluded.",Yes | evidence: Experimental Designs: disease_state_design; Disease states include Parkinson's disease and normal controls | justification: The study design includes cases and controls.,"Unclear | evidence: Samples are from olfactory mucosa, not brain regions | justification: Olfactory mucosa is not a brain region; relevance to LBD brain regions is unclear but likely irrelevant.",,,,No,False,,,,,,Unclear | evidence: Clinical/familial information not found | justification: No information on familial vs sporadic cases.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible.,"justification: Although the dataset uses human microarray expression profiling and includes Parkinson's disease cases with a case/control design, it involves patient-derived in vitro neurosphere cell lines from olfactory mucosa, not human CNS brain tissue. This violates inclusion criteria 3 and exclusion criteria 4. Therefore, the dataset should be excluded.",No
lbd-screened_E-TABM-879,lbd-screened,LBD,,gpt-4.1-mini-2025-04-14,Yes | evidence: Study type is 'transcription profiling by array' and technology is 'Array assay' with RNA assay molecule. | justification: The dataset uses microarray technology for transcription profiling of human samples.,"Yes | evidence: Samples include 'idiopathic Parkinsons disease' patients, which is a Lewy body disease (LBD). | justification: Parkinson's disease is a Lewy body disease, so the dataset pertains to LBD.","No | evidence: Samples are olfactory neurosphere-derived (hONS) cell lines, not direct CNS tissue. | justification: The dataset involves in vitro cultured cells derived from olfactory epithelium, not direct human CNS tissue samples.","Yes | evidence: Samples are patient-derived in vitro olfactory neurosphere-derived cell lines (hONS). | justification: The dataset involves in vitro cell lines derived from patients, which is non-clinical.","Yes | evidence: Experimental factors include DiseaseStage with 'normal' and 'idiopathic Parkinsons disease' groups. | justification: The study design compares cases (PD) versus controls (normal), consistent with case/control design.","Unclear | evidence: Organism part is not found; samples are cell lines derived from olfactory epithelium, not brain regions. | justification: Since samples are not brain tissue, brain region relevance is not applicable.",,,,No,False,,,,,,Unclear | evidence: No information on familial versus sporadic status is provided. | justification: The dataset does not specify if PD cases are familial or sporadic.,No | evidence: Technology is microarray-based transcription profiling (Array assay). | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the dataset uses human microarray expression profiling and targets a Lewy body disease with a case/control design, it involves patient-derived in vitro cell lines rather than direct human CNS tissue samples. According to exclusion criteria, datasets involving in vitro cell lines are excluded. Therefore, this dataset should not be included.",No
